record_id,herb_id,record_type,question
REC-0196,HERB-0040,herb_profile,"Is psyllium husk the same thing as Chinese Che Qian Zi, or are they different herbs?"
REC-0196,HERB-0040,herb_profile,What does the evidence say about psyllium husk for constipation and LDL cholesterol?
REC-0196,HERB-0040,herb_profile,What side effects or safety problems can happen if you use psyllium husk incorrectly?
REC-0196,HERB-0040,herb_profile,What should I look for when buying psyllium husk in Canada?
REC-0197,HERB-0040,use_case,What can help with constipation when stools are hard and bowel movements are irregular?
REC-0197,HERB-0040,use_case,"How does psyllium husk work for constipation, and is there good evidence that it helps?"
REC-0197,HERB-0040,use_case,"What should I watch out for before using psyllium husk for constipation, especially if I have severe belly pain or trouble swallowing?"
REC-0197,HERB-0040,use_case,Can psyllium husk affect the absorption of my other medicines?
REC-0197,HERB-0040,use_case,"How should psyllium husk be taken so it’s used safely, and what happens if you swallow it without enough liquid?"
REC-0198,HERB-0040,use_case,Can psyllium husk help lower LDL cholesterol a little as part of a heart-healthy diet?
REC-0198,HERB-0040,use_case,What is psyllium husk usually used for when it comes to cholesterol and cardiovascular risk?
REC-0198,HERB-0040,use_case,Is psyllium husk more of a soluble fiber supplement than a traditional Chinese medicine herb?
REC-0198,HERB-0040,use_case,"What side effects or risks should I know about with psyllium husk, especially if I don't take enough fluid?"
REC-0198,HERB-0040,use_case,"Can psyllium husk interfere with the absorption of my medicines, and should I separate the timing?"
REC-0199,HERB-0040,preparation,How should psyllium husk be taken so it’s safe to use?
REC-0199,HERB-0040,preparation,"What’s the difference between psyllium husk as a powder, capsule, or food ingredient?"
REC-0199,HERB-0040,preparation,What side effects or problems can happen if you use psyllium husk the wrong way?
REC-0199,HERB-0040,preparation,"Who should avoid psyllium husk, especially if they have trouble swallowing or a bowel blockage?"
REC-0199,HERB-0040,preparation,"What should I check for when buying psyllium husk in Canada, like NPN or product labeling?"
REC-0200,HERB-0040,safety_interaction,What side effects can psyllium husk cause if you don’t take it with enough fluid?
REC-0200,HERB-0040,safety_interaction,"Who should avoid using psyllium husk, like people with swallowing problems or a bowel blockage?"
REC-0200,HERB-0040,safety_interaction,Can psyllium husk interfere with prescription or over-the-counter medicines?
REC-0200,HERB-0040,safety_interaction,What’s the safest way to take psyllium husk so you don’t choke or get a blockage?
REC-0200,HERB-0040,safety_interaction,How do I know if a psyllium husk product sold in Canada is legitimate and properly authorized?
REC-0201,HERB-0041,herb_profile,What is white atractylodes (Bai Zhu) traditionally used for?
REC-0201,HERB-0041,herb_profile,Is there good clinical evidence that Atractylodes macrocephala works for its usual traditional uses?
REC-0201,HERB-0041,herb_profile,What side effects or allergic reactions can white atractylodes cause?
REC-0201,HERB-0041,herb_profile,"Are there any cautions about using Bai Zhu during pregnancy, dehydration, or if symptoms keep going?"
REC-0201,HERB-0041,herb_profile,What should I look for when buying white atractylodes in Canada as a natural health product?
REC-0202,HERB-0041,use_case,"What herb is sometimes used for poor appetite and loose stool, especially when there’s bloating or fatigue too?"
REC-0202,HERB-0041,use_case,How is white atractylodes traditionally viewed in Chinese medicine for digestion problems like weak appetite and loose stools?
REC-0202,HERB-0041,use_case,Is there any good clinical evidence that Bai Zhu helps digestive symptoms?
REC-0202,HERB-0041,use_case,"What side effects or safety issues should I know about with white atractylodes, especially if I’m pregnant or dehydrated?"
REC-0202,HERB-0041,use_case,"If I want to buy white atractylodes in Canada, what should I look for to make sure it’s an authentic product?"
REC-0203,HERB-0041,use_case,What can white atractylodes be used for if someone has fluid retention or mild edema?
REC-0203,HERB-0041,use_case,Is there any solid evidence that Bai Zhu helps with swelling or water retention on its own?
REC-0203,HERB-0041,use_case,What traditional Chinese medicine pattern is white atractylodes associated with besides fluid retention?
REC-0203,HERB-0041,use_case,Are there any side effects or safety concerns with using white atractylodes?
REC-0203,HERB-0041,use_case,When should someone avoid self-treating edema with white atractylodes and get medical help instead?
REC-0204,HERB-0041,preparation,How do I know if a White atractylodes product is the right processed rhizome form before using it?
REC-0204,HERB-0041,preparation,"What should I check when buying Bai Zhu in Canada, especially if it's sold as a natural health product?"
REC-0204,HERB-0041,preparation,Is there a difference between a decoction and a licensed extract for White atractylodes?
REC-0204,HERB-0041,preparation,What side effects or cautions should I know about before using Atractylodes macrocephala?
REC-0204,HERB-0041,preparation,"Can White atractylodes interact with diuretics or blood sugar medicines, and is it something I should use on my own?"
REC-0205,HERB-0041,safety_interaction,What side effects can white atractylodes cause if someone takes it as an herbal remedy?
REC-0205,HERB-0041,safety_interaction,Is white atractylodes something you should avoid during pregnancy or if you're badly dehydrated?
REC-0205,HERB-0041,safety_interaction,Can white atractylodes interact with water pills or diabetes medications?
REC-0205,HERB-0041,safety_interaction,When would it be a bad idea to try white atractylodes on your own and get professional advice instead?
REC-0205,HERB-0041,safety_interaction,"If I’m buying white atractylodes in Canada, what should I check on the label or product details to make sure it’s legitimate?"
REC-0206,HERB-0042,herb_profile,What is Poria (Fu Ling) traditionally used for in Chinese medicine?
REC-0206,HERB-0042,herb_profile,"Does poria have much modern research behind it, or is the evidence still limited?"
REC-0206,HERB-0042,herb_profile,What kinds of side effects or safety concerns can poria cause?
REC-0206,HERB-0042,herb_profile,Are there any medications or health conditions that mean I should be careful using poria?
REC-0206,HERB-0042,herb_profile,"How should I look for a good poria product in Canada, and what should be on the label?"
REC-0207,HERB-0042,use_case,Could Poria help with mild fluid retention or a feeling of heaviness?
REC-0207,HERB-0042,use_case,What is Poria traditionally used for when someone has dampness and needs to urinate more?
REC-0207,HERB-0042,use_case,Is there good modern evidence that Poria works for edema or swelling?
REC-0207,HERB-0042,use_case,"Are there any safety concerns with using Poria if someone has kidney disease, dehydration, or is pregnant?"
REC-0207,HERB-0042,use_case,Can Poria interact with diuretics or other medicines that affect fluid balance?
REC-0208,HERB-0042,use_case,Could Poria help with trouble sleeping and feeling restless at night?
REC-0208,HERB-0042,use_case,Is there any evidence that Fu Ling works on its own for insomnia?
REC-0208,HERB-0042,use_case,What kind of traditional use does Poria have for calming the mind or spirit?
REC-0208,HERB-0042,use_case,What safety concerns should I know about before using Wolfiporia cocos if I have kidney disease or take diuretics?
REC-0208,HERB-0042,use_case,"How should Poria be prepared or purchased if I want to use it in a safe, practitioner-guided formula?"
REC-0209,HERB-0042,preparation,How should Poria be prepared or used if I want to avoid products with uncertain identity?
REC-0209,HERB-0042,preparation,"What should I look for when buying Fu Ling in Canada to make sure it's a real, good-quality product?"
REC-0209,HERB-0042,preparation,"Are there different preparation forms for Poria, like decoction, powder, or extracts, and does the form matter?"
REC-0209,HERB-0042,preparation,"Is it safe to use Poria on my own, or should it be used with guidance from a practitioner?"
REC-0209,HERB-0042,preparation,"What safety issues should I know about with Poria, especially if I have dehydration, kidney problems, or take diuretics?"
REC-0210,HERB-0042,safety_interaction,What safety issues should I know about before using Poria or Fu Ling?
REC-0210,HERB-0042,safety_interaction,Can Poria cause any side effects or allergic reactions?
REC-0210,HERB-0042,safety_interaction,Is Fu Ling safe to use if someone is pregnant or has kidney disease?
REC-0210,HERB-0042,safety_interaction,Does Poria interact with diuretics or other medicines that affect fluid balance?
REC-0210,HERB-0042,safety_interaction,What should I check when buying Poria in Canada to make sure it's a legitimate product?
REC-0211,HERB-0043,herb_profile,"What is Codonopsis root, and what’s it traditionally used for?"
REC-0211,HERB-0043,herb_profile,"Can Codonopsis root help with fatigue, weak appetite, or recovery?"
REC-0211,HERB-0043,herb_profile,What does the evidence say about Codonopsis pilosula in humans?
REC-0211,HERB-0043,herb_profile,Are there any side effects or safety concerns with taking Codonopsis root?
REC-0211,HERB-0043,herb_profile,How do I know if a Codonopsis root product is a good one to buy in Canada?
REC-0212,HERB-0043,use_case,What can Codonopsis root be used for if someone has tiredness or low energy?
REC-0212,HERB-0043,use_case,"Is Dang Shen traditionally used for recovery or weak appetite, and how does that relate to fatigue?"
REC-0212,HERB-0043,use_case,How strong is the modern evidence for Codonopsis pilosula for fatigue?
REC-0212,HERB-0043,use_case,What side effects or safety concerns should I know about before trying Codonopsis root?
REC-0212,HERB-0043,use_case,"Can Codonopsis root interact with blood thinners, diabetes medicines, or immune-suppressing drugs?"
REC-0213,HERB-0043,use_case,"What could help if someone has a poor appetite and weak digestion, especially with loose stool?"
REC-0213,HERB-0043,use_case,"How is Codonopsis root traditionally used for qi deficiency, fatigue, and low appetite?"
REC-0213,HERB-0043,use_case,Is there good modern clinical evidence that Dang Shen actually helps appetite or digestion?
REC-0213,HERB-0043,use_case,"What side effects or safety concerns can Codonopsis pilosula cause, especially for pregnancy, autoimmune disease, or surgery?"
